"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","police_q5_1c","clergy_q5_1c","principal_q5_1c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","note_q5_1_d","police_q5_1d","clergy_q5_1d","doctor_q5_1d","teacher_q5_1d","principal_q5_1d","official_q5_1d","judge_q5_1d","note_q5_1_e","principal_q5_1e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","note_q5_1_f","principal_q5_1f","official_q5_1f","judge_q5_1f","police_q5_1f","clergy_q5_1f","doctor_q5_1f","teacher_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","cooperative_q20_1","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"865","Jun 5, 2017 7:46:16 PM","Jun 5, 2017 9:58:44 AM","Jun 5, 2017 11:01:32 AM",9,NA,NA,NA,NA,1,NA,2,2,"Jun 5, 2017 10:10:00 AM",NA,NA,NA,"t30818011","t30818011",3,2,1,NA,56,2,NA,1,NA,"2",NA,5,2,NA,2,NA,"3",NA,NA,1,NA,3,"1 3 7 10",NA,6,5,"Matooke",4,6,3,0.48054563873641,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 9",NA,NA,2,1,2,1,NA,NA,0.485373018988586,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.40134576488873,NA,2,NA,NA,1,NA,NA,1,1,1,1,NA,1,2,0.932432184033182,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.852759022337918,"Police","woman","Man","omukazi","omusajja",1,NA,NA,2,2,2,2,1,0.706402484120354,1,NA,"Muganda",2,NA,1,NA,NA,3,2,"2",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,4,NA,"uuid:04e9acd8-e432-4185-8575-ba0de0a8393d",1705240757,"uuid:04e9acd8-e432-4185-8575-ba0de0a8393d",40
"866","Jun 5, 2017 7:46:24 PM","Jun 5, 2017 9:47:58 AM","Jun 5, 2017 10:48:04 AM",22,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 9:49:00 AM",30818211,30818211,"Mityana",NA,NA,NA,2,2,33,NA,NA,NA,5,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 4 7",NA,4,4,"Matooke",4,6,5,0.219306413892371,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,2,1,1,1,NA,NA,0.300189273000626,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.307321044585858,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,1,0.923304244514905,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.143098679994063,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,1,1,0.463676782418434,1,NA,"Muganda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:dec8cb31-e7a1-4a1c-a8c1-03e9b217b67a",1705240757,"uuid:dec8cb31-e7a1-4a1c-a8c1-03e9b217b67a",40
"867","Jun 5, 2017 7:46:25 PM","Jun 5, 2017 1:03:14 PM","Jun 5, 2017 2:07:29 PM",22,NA,NA,NA,NA,1,NA,2,2,"Jun 5, 2017 1:03:00 PM",NA,NA,NA,"t30818041","t30818041",3,2,2,NA,55,2,NA,1,NA,"11",NA,2,4,NA,2,NA,"30",NA,NA,1,NA,3,"3 7 10",NA,4,4,"Sweet potatoes ",5,6,5,0.736319701154939,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 9",NA,NA,2,2,1,1,NA,NA,0.788179592510617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,2,NA,1,0.674885431481102,NA,NA,2,NA,1,2,NA,NA,1,1,1,NA,1,2,0.365661351673946,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.394638308038292,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,2,2,2,2,1,0.316239869858319,22,NA,"Munyarwanda",11,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,1,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,"uuid:77ed24e9-e848-492b-b2c8-61fc1c8aec28",1705240757,"uuid:77ed24e9-e848-492b-b2c8-61fc1c8aec28",40
"868","Jun 5, 2017 7:46:26 PM","Jun 5, 2017 11:36:46 AM","Jun 5, 2017 12:22:31 PM",9,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 11:37:00 AM",30818231,30818231,"Mityana",NA,NA,NA,2,1,29,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 3 4 7 10",NA,6,3,"Posho and sweet potatoes",4,1,3,0.190344797893428,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 7",NA,NA,2,2,1,1,NA,NA,0.976815744364918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,2,NA,1,0.427580318715975,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,2,1,0.741505100755745,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.0299506150226746,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,2,1,1,1,1,0.00264680228738068,1,NA,"Muganda",NA,NA,NA,NA,NA,3,1,"2",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,4,NA,"uuid:57786e2e-3442-47c1-aa9b-62521e3bbb07",1705240757,"uuid:57786e2e-3442-47c1-aa9b-62521e3bbb07",40
"869","Jun 5, 2017 7:46:28 PM","Jun 5, 2017 2:27:46 PM","Jun 5, 2017 3:15:57 PM",22,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 2:28:00 PM",30818191,30818191,"Mityana",NA,NA,NA,2,2,35,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"1 3 4 7 10",NA,4,5,"Matooke",5,6,1,0.48441419335974,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,1,2,1,1,NA,NA,0.406704590036879,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.879549988836197,NA,NA,2,NA,1,1,NA,NA,1,2,2,NA,1,2,0.150766616765369,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.368421507371208,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,2,2,0.486552693667724,1,NA,"Muganda",NA,NA,NA,NA,NA,4,1,"3",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:b7dd96cd-d4eb-457c-a739-c569b08f52d5",1705240757,"uuid:b7dd96cd-d4eb-457c-a739-c569b08f52d5",40
"870","Jun 5, 2017 7:47:10 PM","Jun 5, 2017 8:59:23 AM","Jun 5, 2017 10:00:40 AM",6,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 9:04:00 AM",30818501,30818501,"Mityana",NA,NA,NA,1,3,21,NA,NA,NA,1,NA,"9 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,2,"5 10",NA,5,3,"Posho",3,6,3,0.399674774216374,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,1,1,1,1,NA,NA,0.0390646190366266,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.750175776288572,NA,NA,2,NA,1,1,NA,NA,2,1,1,NA,1,2,0.548049399154591,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.660571334606935,"Police","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,2,1,0.691538415807882,1,NA,"Muganda",NA,NA,NA,NA,NA,3,1,"2",NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:28875d50-a0ae-46ef-bc50-1bbc2769bfea",1705240757,"uuid:28875d50-a0ae-46ef-bc50-1bbc2769bfea",40
"871","Jun 5, 2017 7:47:11 PM","Jun 5, 2017 1:43:40 PM","Jun 5, 2017 2:37:39 PM",6,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 1:50:00 PM",30818341,30818341,"Mityana",NA,NA,NA,1,1,21,NA,NA,NA,5,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"10",NA,3,3,"Potatoes",5,2,5,0.72286485783791,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 9",NA,NA,1,1,1,1,NA,NA,0.446476890517336,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.417136964360406,NA,2,NA,NA,1,NA,NA,2,1,1,1,NA,2,2,0.457191963786117,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.750509764657576,"Police","man","Woman","omusajja","omukazi",2,NA,NA,1,1,1,2,1,0.693869122719993,1,NA,"Muganda",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:33a9d9ef-6dbc-478f-85f4-7d76fd35fd8e",1705240757,"uuid:33a9d9ef-6dbc-478f-85f4-7d76fd35fd8e",40
"872","Jun 5, 2017 7:49:40 PM","Jun 5, 2017 9:40:18 AM","Jun 5, 2017 10:33:52 AM",20,NA,NA,NA,NA,1,NA,2,2,"Jun 5, 2017 9:40:00 AM",NA,NA,NA,"t30818021","t30818021",3,2,2,NA,18,7,NA,7,NA,"11",NA,6,2,NA,2,NA,"37",NA,NA,9,NA,1,"8",NA,4,5,"Cassava ",4,6,4,0.72605931221915,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 7",NA,NA,1,2,1,1,NA,NA,0.757296863832309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,2,NA,2,0.334495788524421,NA,2,NA,NA,2,NA,NA,2,1,1,2,NA,1,2,0.898655266947582,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.47179739552138,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,1,1,0.623830777843122,1,NA,"Muganda",2,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,1,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:e7bce738-f5b3-48be-a5e7-1232eccb385a",1705240757,"uuid:e7bce738-f5b3-48be-a5e7-1232eccb385a",40
"873","Jun 5, 2017 7:49:45 PM","Jun 5, 2017 1:34:01 PM","Jun 5, 2017 2:30:38 PM",20,NA,NA,NA,NA,1,NA,2,2,"Jun 5, 2017 1:36:00 PM",NA,NA,NA,"t30818051","t30818051",3,2,2,NA,39,1,NA,5,NA,"11",NA,4,2,NA,2,NA,"37",NA,NA,1,NA,3,"8",NA,4,3,"Matooke ",1,6,1,0.813584064737298,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 4",NA,NA,1,1,1,1,NA,NA,0.844282635948861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,2,0.27019945362853,2,NA,NA,NA,2,NA,2,NA,2,2,2,NA,1,1,0.521540106197066,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",2,NA,"It is none of her business",NA,NA,1,NA,0.228696558840433,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,2,2,0.965194147180887,1,NA,"Muganda",9,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,1,NA,2,"She seemed to have less attention","uuid:aa8a5937-c424-4fcd-a027-1b0577b054f5",1705240757,"uuid:aa8a5937-c424-4fcd-a027-1b0577b054f5",40
"874","Jun 5, 2017 7:49:44 PM","Jun 5, 2017 12:14:47 PM","Jun 5, 2017 1:06:41 PM",20,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 12:15:00 PM",30818461,30818461,"Mityana",NA,NA,NA,2,1,34,NA,NA,NA,1,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"1 3 4 10",NA,4,4,"Cassava ",5,2,4,0.696804948407416,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,2,1,1,1,NA,NA,0.474180045978507,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.211969921637674,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,2,0.377080421023948,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"Should see it at least twice",NA,NA,1,NA,0.733048313548844,"Police","woman","Man","omukazi","omusajja",1,NA,NA,2,2,2,2,2,0.851866362536089,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,2,2,"2",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:9d229d4f-e7cc-4143-a678-ad524fa742f2",1705240757,"uuid:9d229d4f-e7cc-4143-a678-ad524fa742f2",40
"875","Jun 5, 2017 7:49:48 PM","Jun 5, 2017 2:50:27 PM","Jun 5, 2017 3:44:23 PM",20,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 2:50:00 PM",30818301,30818301,"Mityana",NA,NA,NA,2,1,45,NA,NA,NA,1,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"8",NA,4,5,"Matooke",5,2,5,0.109129188896308,1,NA,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,2,2,2,1,NA,NA,0.380277549125841,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.291275906972433,1,NA,NA,NA,2,NA,2,NA,1,1,2,NA,1,2,0.964865557237769,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.259249131421489,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.670505956387151,1,NA,"Muganda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:3eea26f6-3bc5-4078-96ad-5bb8bf48b6ab",1705240757,"uuid:3eea26f6-3bc5-4078-96ad-5bb8bf48b6ab",40
"876","Jun 5, 2017 7:49:50 PM","Jun 5, 2017 10:06:13 AM","Jun 5, 2017 10:54:14 AM",7,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 10:10:00 AM",30818011,30818011,"Mityana",NA,NA,NA,1,1,25,NA,NA,NA,3,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3,"4",NA,3,4,"Rice",5,5,5,0.157069522060265,1,NA,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 4",NA,NA,2,1,2,1,NA,NA,0.553487803519519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.814741764861753,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,2,2,0.178640793846782,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.183860984620836,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,2,2,NA,2,1,0.305555174829786,1,NA,"Muganda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,"uuid:384ece16-e8a8-4b12-9133-9a4d9143d1f0",1705240757,"uuid:384ece16-e8a8-4b12-9133-9a4d9143d1f0",40
"877","Jun 5, 2017 7:49:53 PM","Jun 5, 2017 2:32:07 PM","Jun 5, 2017 3:13:10 PM",7,NA,NA,NA,NA,1,NA,1,1,"Jun 5, 2017 2:36:00 PM",30818031,30818031,"Mityana",NA,NA,NA,1,2,38,NA,NA,NA,1,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,"10",NA,4,5,"Casaava",5,1,5,0.466988261780794,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 9",NA,NA,2,1,2,2,NA,NA,0.272829482016527,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.725796427634079,NA,NA,2,NA,1,1,NA,NA,2,2,2,NA,1,1,0.918810844434813,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.551969082743784,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,2,2,2,2,0.246928057403075,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,"The survy done from mityana town","uuid:93ea0544-8f74-4165-9418-b16ad5c1873b",1705240757,"uuid:93ea0544-8f74-4165-9418-b16ad5c1873b",40
