list_name,name,label:english,label:luganda,image,filter
q4_2,2,Less than once a month,Sisusa mulundi gumu omwezi,,
q4_2,3,A few times a month,Milundi mitono mu mwezi,,
q4_2,4,A few times a week,Milundi mitono mu wiiki,,
q4_2,5,Every day,Buli lunaku,,
q4_2,999,Don’t know,Don't know,,
q4_2,888,Refuse to answer,Refuse to answer,,
q4_3,1,Calling,Kukubba,,
q4_3,2,Texting,Kuweereza bubaka,,
q4_3,3,Taking photos,Kukuba bifananyi,,
q4_3,4,Playing games,Kuzanya mizanyo,,
q4_3,5,Emails,Emails,,
q4_3,6,Facebook /Whatsapp/Twitter/other social media,Facebook /Whatsapp/Twitter/other social media,,
q4_3,7,Browsing the internet,Mbeera kumutimbagano,,
q4_3,8,Reading the news,Kusoma mawulire,,
q4_3,9,Other ,Ekilala,,
q4_3,999,Don't know,Don't know,,
q4_3,888,Refuse to answer,Refuse to answer,,
q4_4,1,Ugandan films,Kina Uganda,,
q4_4,2,Nigerian films,Kinaigeria,,
q4_4,3,American films,Eza b'america,,
q4_4,4,Indian (Bollywood),Ebiyindi,,
q4_4,5,Other,Ekilala ,,
q4_4,6,Don’t watch movies,Silaba filimu,,
q4_4,999,Don’t know,Don't know,,
q4_4,888,Refuse to answer,Refuse to answer,,
q4_5,1,Action,Filimu z’abalwana,,
q4_5,2,Drama,Katemba,,
q4_5,3,Comedy,Kazanyirizi,,
q4_5,4,Series or soaps,Obuzanyo,,
q4_5,5,Romantic movies,Ez'omukwano,,
q4_5,6,Scary movies,Ez'etiisa,,
q4_5,7,Movies about magic,Filimu z’obufusa,,
q4_5,8,Other,Ekilala,,
q4_5,9,Don’t watch movies,Silaba filimu,,
q4_5,999,Don’t know,Don't know,,
q4_5,888,Refuse to answer,Refuse to answer,,
q5_1,1,Worse,Mbi okusingawo,,
q5_1,2,Better,Esingako,,
q5_1,3,Same,Yemu,,
q5_1,999,Don't know,Don't know,,
q5_1,888,Refuse to answer,Refuse to answer,,
q5_1a,1,Worse,Mbi,,
q5_1a,2,Much worse,Mbi nyo,,
q5_1a,3,Very much worse,Mbi nyo ekikuse,,
q5_1b,1,Better,Nungi,,
q5_1b,2,Much better,Nungi nyo,,
q5_1b,3,Very much better,Nungi nyo ekisuse,,
q5_5,1,More hard-working,Bakozi okunsingako,,
q5_5,2,About the same,Kyekimu,,
q5_5,3,Less hard-working,Bakozi kitonoko,,
q5_5,999,Don't know,Don't know,,
q5_5,888,Refuse to answer,Refuse to answer,,
q5_7,1,More religious,Badiini okusingako,,
q5_7,2,About the same,Kyekimu,,
q5_7,3,Less religious,Baddiini ntonoko,,
q5_7,999,Don't know,Don't know,,
q5_7,888,Refuse to answer,Refuse to answer,,
q5_9,1,More willing to help,Betegefu okuyamba okunsigako,,
q5_9,2,About the same,Kyekimu,,
q5_9,3,Less willing to help,Betegefu kitono,,
q5_9,999,Don't know,Don't know,,
q5_9,888,Refuse to answer,Refuse to answer,,
q6_2,0,The first statement is preferred,Nzikiriziganya n'esitatimenti esooka ,,
q6_2,1,The second statement is preferred,Nzikiriziganya n'esitatimenti eyokubiri,,
q6_2,999,Don't know,Don't know,,
q6_2,888,Refuse to answer,Refuse to answer,,
q6_3,1,Reducing the number of people who don’t have enough to eat  every day,Okukendeza ku muwenddo gw’abantu abatalina mere emala bulijo,,
q6_3,2,Reducing violence against girls and women,Okukendeza ku buzi bwemisango kubawaala na bakyaala,,
q6_3,3,Reducing poor sanitation and infectious diseases,Okukendeza kumbeera yobugyama ne bilwadde ebisigibwa,,
q6_3,4,Reducing teacher absenteeism,"Okukendeza ku muwendo gw’abasomesa abatayagala kusomesa",,
q6_3,5,Reducing trash lying around in the streets,"Okukendeza ku kasasiro kunguddo ",,
q6_3,7,Reducing the lack of reliable electricity,Okukendeza kubbula lyamasanyalaze,,
q6_3,9,Reducing episodes of stealing in the village,"Okukendeza obubbi ku kyalo",,
q6_3,999,Don't know,Don't know,,
q6_3,888,Refuse to answer,Refuse to answer,,
agree,1,Agree,Nzikiriziganya,,
agree,2,Disagree,Sikiriziganya,,
agree,999,Don't know,Don't know,,
agree,888,Refuse to answer,Refuse to answer,,
q8_1a_vers1,1,I would accompany her to the police to report the incident,Nandimuwelekedde ku poliisi okuwaaba ekibadddewo,,
q8_1a_vers1,2,I would calm her down and tell her that the situation is bound to get better,Nandimukakanyizza nemugamba nti embeera ejja kuterera,,
q8_1a_vers1,999, Don’t know, Don’t know,,
q8_1a_vers1,888,Refuse to answer,Refuse to answer,,
q8_1b_vers1,1,I would express my sympathy for her but would tell her that every couple has to work it out for themselves,Nandimulaze obusaasizi naye nemugamba nti buli abagalana balina okugonjoola ensonga zzabwe,,
q8_1b_vers1,2,I would get the LC1 chairperson involved,Nandibiyingizzaamu ssentebe wa LCI,,
q8_1b_vers1,999, Don’t know, Don’t know,,
q8_1b_vers1,888,Refuse to answer,Refuse to answer,,
q8_1b_2_vers1,1,I would express my sympathy for her but would tell her that every couple has to work it out for themselves,Nandimulaze obusaasizi naye nemugamba nti buli abagalana balina okugonjoola ensonga zzabwe,,
q8_1b_2_vers1,2,I would get involved to mediate the dispute in my role as the LC1 chairperson,Nandyetabyemu okutabaganya obutakkanya mu buvunanyizibwa bwange nga ssentebe wa LC1,,
q8_1b_2_vers1,999, Don’t know, Don’t know,,
q8_1b_2_vers1,888,Refuse to answer,Refuse to answer,,
q8_1c_vers1,1,I would talk to her parents and ask them to come by to help the couple find a peaceful solution,Nandyogedde nebazadde be nembasaba okujja bayambe abagalana okugonjola ensonga mu mirembe,,
q8_1c_vers1,2,I would advise her to try harder to please her husband and things will likely improve,Muwa amagezi ayongeremu amanyi okusanyusa baawe awo embeera zisobola okulungiwa,,
q8_1c_vers1,999,Don’t know,Don’t know,,
q8_1c_vers1,888,Refuse to answer,Refuse to answer,,
q8_1d_vers1,1,I would tell her that beating is often a sign of love and that she should try to work it out with her husband,Nandimugambye nti okukuba kabonero ka mukwano era nti atekeddwa okukikolako ne mwami we,,
q8_1d_vers1,2,I would notify the Nabakyala and ask her to mediate the dispute,Nanditegezeezako ku nabakyala nemusaba okutabaganya obutakanya,,
q8_1d_vers1,999, Don’t know,Don’t know,,
q8_1d_vers1,888,Refuse to answer,Refuse to answer,,
q8_1d_2_vers1,1,I would tell her that beating is often a sign of love and that she should try to work it out with her husband,Nandimugambye nti okukuba kabonero ka mukwano era nti atekeddwa okukikolako ne mwami we,,
q8_1d_2_vers1,2,I would try to mediate the dispute in my role as Nabakyaala,Nandigezeezako okutabaganya obutakanya buno mubosobozibwange ng' nabakyaala,,
q8_1d_2_vers1,999, Don’t know,Don’t know,,
q8_1d_2_vers1,888,Refuse to answer,Refuse to answer,,
q8_1a_vers2,1,I would accompany her to the police to report the incident,Nandimuwelekedde ku poliisi okuwaaba ekibadddewo,,
q8_1a_vers2,2,I would express my sympathy for her but would tell her that every couple has to work it out for themselves,Nandimulaze obusaasizi naye nemugamba nti buli abagalana balina okugonjoola ensonga zzabwe,,
q8_1a_vers2,999, Don’t know, Don’t know,,
q8_1a_vers2,888,Refuse to answer,Refuse to answer,,
q8_1b_vers2,1,I would tell her that beating is often a sign of love and that she should try to work it out with her husband,Nandimugambye nti okukuba kabonero ka mukwano era nti atekeddwa okukikolako ne mwami we,,
q8_1b_vers2,2,I would get the LC1 chairperson involved,Nandibiyingizzaamu ssentebe wa LCI,,
q8_1b_vers2,999, Don’t know, Don’t know,,
q8_1b_vers2,888,Refuse to answer,Refuse to answer,,
q8_1b_2_vers2,1,I would tell her that beating is often a sign of love and that she should try to work it out with her husband,Nandimugambye nti okukuba kabonero ka mukwano era nti atekeddwa okukikolako ne mwami we,,
q8_1b_2_vers2,2,I would get involved to mediate the dispute in my role as the LC1 chairperson,Nandyetabyemu okutabaganya obutakkanya mu buvunanyizibwa bwange nga ssentebe wa LC1,,
q8_1b_2_vers2,999, Don’t know, Don’t know,,
q8_1b_2_vers2,888,Refuse to answer,Refuse to answer,,
q8_1c_vers2,1,I would talk to her parents and ask them to come by to help the couple find a peaceful solution,Nandyogedde nebazadde be nembasaba okujja bayambe abagalana okufuna ekyokuddamu ekyemirembe,,
q8_1c_vers2,2,I would calm her down and tell her that the situation is bound to get better,Nandimukakanyizza nemugamba nti embeera ejja kuterera,,
q8_1c_vers2,999,Don’t know,Don’t know,,
q8_1c_vers2,888,Refuse to answer,Refuse to answer,,
q8_1d_vers2,1,I would advise her to try harder to please her husband and things will likely improve,Muwa amagezi ayongeremu amanyi okusanyusa baawe awo embeera zisobola okulungiwa,,
q8_1d_vers2,2,I would notify the Nabakyala and ask her to mediate the dispute,Nanditegezeezako ku nabakyala nemusaba okutabaganya obutakanya,,
q8_1d_vers2,999, Don’t know,Don’t know,,
q8_1d_vers2,888,Refuse to answer,Refuse to answer,,
q8_1d_2_vers2,1,I would advise her to try harder to please her husband and things will likely improve,Muwa amagezi ayongeremu amanyi okusanyusa baawe awo embeera zisobola okulungiwa,,
q8_1d_2_vers2,2,I would try to mediate the dispute in my role as Nabakyaala,Nandigezeezako okutabaganya obutakanya buno mubosobozibwange ng' nabakyaala,,
q8_1d_2_vers2,999, Don’t know,Don’t know,,
q8_1d_2_vers2,888,Refuse to answer,Refuse to answer,,
q8_1a_vers3,1,I would accompany her to the police to report the incident,Nandimuwelekedde ku poliisi okuwaaba ekibadddewo,,
q8_1a_vers3,2,I would advise her to try harder to please her husband and things will likely improve,Muwa amagezi ayongeremu amanyi okusanyusa baawe awo embeera zisobola okulungiwa,,
q8_1a_vers3,999, Don’t know, Don’t know,,
q8_1a_vers3,888,Refuse to answer,Refuse to answer,,
q8_1b_vers3,1,I would calm her down and tell her that the situation is bound to get better,Nandimukakanyizza nemugamba nti embeera ejja kuterera,,
q8_1b_vers3,2,I would get the LC1 chairperson involved,Nandibiyingizzaamu ssentebe wa LCI,,
q8_1b_vers3,999, Don’t know, Don’t know,,
q8_1b_vers3,888,Refuse to answer,Refuse to answer,,
q8_1b_2_vers3,1,I would calm her down and tell her that the situation is bound to get better,Nandimukakanyizza nemugamba nti embeera etekeddwa okwongera okbeera ennungi,,
q8_1b_2_vers3,2,I would get involved to mediate the dispute in my role as the LC1 chairperson,Nandyetabyemu okutabaganya obutakkanya mu buvunanyizibwa bwange nga ssentebe wa LC1,,
q8_1b_2_vers3,999, Don’t know, Don’t know,,
q8_1b_2_vers3,888,Refuse to answer,Refuse to answer,,
q8_1c_vers3,1,I would talk to her parents and ask them to come by to help the couple find a peaceful solution,Nandyogedde nebazadde be nembasaba okujja bayambe abagalana okufuna ekyokuddamu ekyemirembe,,
q8_1c_vers3,2,I would tell her that beating is often a sign of love and that she should try to work it out with her husband,Nandimugambye nti okukuba kabonero ka mukwano era nti atekeddwa okukikolako ne mwami we,,
q8_1c_vers3,999,Don’t know,Don’t know,,
q8_1c_vers3,888,Refuse to answer,Refuse to answer,,
q8_1d_vers3,1,I would express my sympathy for her but would tell her that every couple has to work it out for themselves,Nandimulaze obusaasizi naye nemugamba nti buli abagalana balina okugonjoola ensonga zzabwe,,
q8_1d_vers3,2,I would notify the Nabakyala and ask her to mediate the dispute,Nanditegezeezako ku nabakyala nemusaba okutabaganya obutakanya,,
q8_1d_vers3,999, Don’t know,Don’t know,,
q8_1d_vers3,888,Refuse to answer,Refuse to answer,,
q8_1d_2_vers3,1,I would express my sympathy for her but would tell her that every couple has to work it out for themselves,Nandimulaze obusaasizi naye nemugamba nti buli abagalana balina okugonjoola ensonga zzabwe,,
q8_1d_2_vers3,2,I would try to mediate the dispute in my role as Nabakyaala,Nandigezeezako okutabaganya obutakanya buno mubosobozibwange ng' nabakyaala,,
q8_1d_2_vers3,999, Don’t know,Don’t know,,
q8_1d_2_vers3,888,Refuse to answer,Refuse to answer,,
q8_1a_vers4,1,I would accompany her to the police to report the incident,Nandimuwelekedde ku poliisi okuwaaba ekibadddewo,,
q8_1a_vers4,2,I would tell her that beating is often a sign of love and that she should try to work it out with her husband,Nandimugambye nti okukuba kabonero ka mukwano era nti atekeddwa okukikolako ne mwami we,,
q8_1a_vers4,999, Don’t know, Don’t know,,
q8_1a_vers4,888,Refuse to answer,Refuse to answer,,
q8_1b_vers4,1,I would advise her to try harder to please her husband and things will likely improve,Muwa amagezi ayongeremu amanyi okusanyusa baawe awo embeera zisobola okulungiwa,,
q8_1b_vers4,2,I would get the LC1 chairperson involved,Nandibiyingizzaamu ssentebe wa LCI,,
q8_1b_vers4,999, Don’t know, Don’t know,,
q8_1b_vers4,888,Refuse to answer,Refuse to answer,,
q8_1b_2_vers4,1,I would advise her to try harder to please her husband and things will likely improve,Muwa amagezi ayongeremu amanyi okusanyusa baawe awo embeera zisobola okulungiwa,,
q8_1b_2_vers4,2,I would get involved to mediate the dispute in my role as the LC1 chairperson,Nandyetabyemu okutabaganya obutakkanya mu buvunanyizibwa bwange nga ssentebe wa LC1,,
q8_1b_2_vers4,999, Don’t know, Don’t know,,
q8_1b_2_vers4,888,Refuse to answer,Refuse to answer,,
q8_1c_vers4,1,I would talk to her parents and ask them to come by to help the couple find a peaceful solution,Nandyogedde nebazadde be nembasaba okujja bayambe abagalana okufuna ekyokuddamu ekyemirembe,,
q8_1c_vers4,2,I would express my sympathy for her but would tell her that every couple has to work it out for themselves,Nandimulaze obusaasizi naye nemugamba nti buli abagalana balina okugonjoola ensonga zzabwe,,
q8_1c_vers4,999,Don’t know,Don’t know,,
q8_1c_vers4,888,Refuse to answer,Refuse to answer,,
q8_1d_vers4,1,I would calm her down and tell her that the situation is bound to get better,Nandimukakanyizza nemugamba nti embeera ejja kuterera,,
q8_1d_vers4,2,I would notify the Nabakyala and ask her to mediate the dispute,Nanditegezeezako ku nabakyala nemusaba okutabaganya obutakanya,,
q8_1d_vers4,999, Don’t know,Don’t know,,
q8_1d_vers4,888,Refuse to answer,Refuse to answer,,
q8_1d_2_vers4,1,I would calm her down and tell her that the situation is bound to get better,Nandimukakanyizza nemugamba nti embeera ejja kuterera,,
q8_1d_2_vers4,2,I would try to mediate the dispute in my role as Nabakyaala,Nandigezeezako okutabaganya obutakanya buno mubosobozibwange ng' nabakyaala,,
q8_1d_2_vers4,999, Don’t know,Don’t know,,
q8_1d_2_vers4,888,Refuse to answer,Refuse to answer,,
q8_8,1,They would either intervene themselves or get local leaders or the family to intervene,"Bayinza okwenyigiramu bbo benyinni, oba okufuna abakulembeze, oba abomumaka okubiyingiramu",,
q8_8,2,They would mind their own business and let the couple work it out on their own,Bandifudde ku bibakwatako nebaleka abagalana okubyekolerako,,
q8_8,999,Don't know,Don't know,,
q8_8,888,Refuse to answer,Refuse to answer,,
q8_9a,1,He is probably breaking the law,Aba ayinza okuba nga amenya amateeka  ,,
q8_9a,2,"Yes, he is definitely breaking the law",Aba agamenyera ddala,,
q8_9b,1,He is probably not breaking the law,Aba ayinza okuba nga tamenya mateeka,,
q8_9b,2,"No, he is definitely not breaking the law",Aba nga tagamenyerako ddala,,
q8_9,1,They should intervene even if it might create tensions,Balina okubyenyigiramu ne'bwekiba kiyinza okuleta obuzibu,,
q8_9,2,They should wait for the situation to improve on its own,Balina okulinda embeera nekkakana yokka,,
q8_9,999,Don't know,Don't know,,
q8_9,888,Refuse to answer,Refuse to answer,,
q8_11,1,Faithfulness,Obwesigwa,,1
q8_11,2,An adequate income,Ensimbi ezzzimala,,2
q8_11,3,Mutual respect and appreciation,Okwesaamu ekittibwa nokusiima,,3
q8_11,4,Shared religious beliefs,Okuba nenzikirizza emu,,4
q8_11,5,Obedience of the woman to the man,Obuwulizze bwomukyala eri omusajja,,5
q8_11,6,Children,Abaana,,6
q8_11,7,Tastes and interests in common,Endowooza nebigendererwa ebyawamu,,7
q8_11,999,Don't know,Don't know,,999
q8_11,888,Refuse to answer,Refuse to answer,,888
q9_1,1,He will probably not do so again,Ayinza obutaddamu kukikoola,,
q9_1,2,"Now that he has started beating her, he will continue to beat her, and soon her life will be in danger","Katandise omukuba, wakumukuba pakka era obulamu bwe bujja kuba mumatiga.",,
q9_1,999,Don't know,Don't know,,
q9_1,888,Refuse to answer,Refuse to answer,,
q9_2,1,Women like her suffer greatly when they are hit by their husbands,Abakyaala nga ono babonabona nyo webakubibwa ba baa bwabwe,,
q9_2,2,Women like her tend to exaggerate their suffering,Abakyaala bano bazimbulukusa okubonabona kwabwe,,
q9_2,999,Don't know,Don't know,,
q9_2,888,Refuse to answer,Refuse to answer,,
q9_3,1,Husbands who beat their wives think their wives suffer greatly when they are hit,Abasajja abakuba bakyaala bwabwe balowoza bakazi bwabwe babonabona nyo nga babakubye,,
q9_3,2,Husbands who beat their wives think that their wives tend to exaggerate their suffering,Abasajja abakuba bakyaala babwe balowoza nti abakyaala bano bazimbulukusa okubonabona kwabwe,,
q9_3,999,Don't know,Don't know,,
q9_3,888,Refuse to answer,Refuse to answer,,
q9_4,1,Yes,Yee,,
q9_4,2,"No, I don’t feel comfortable meddling in other people’s private affairs","Nedda, sagala kwenyigira mu nsonga z'abantu ez'ekyama",,
q9_4,3,"No, other","No, other",,
q9_4,999,Don't know,Don't know,,
q9_4,888,Refuse to answer,Refuse to answer,,
q9_5,1,More like the first kind,Okusinga nga ekyasose,,
q9_5,2,More like the second kind,Okusinga nga ekyokubiri,,
q9_5,999,Don't know,Don't know,,
q9_5,888,Refuse to answer,Refuse to answer,,
q9_6,1,They would say that I did the right thing,Bagamba nti nakoze ekintu ekitufu,,
q9_6,2,They would scold me for gossiping and starting rumors,Bannenya era nebanangira okutandika olugambo,,
q9_6,999,Don't know,Don't know,,
q9_6,888,Refuse to answer,Refuse to answer,,
q10_1new_vers1,1,Find a tutor to instruct your child until the teacher comes back,Nfuna omuyigisa nasomesa omwana okutuusa nga omusomesa akomyewo,,
q10_1new_vers1,2,Tell the LC1 chairperson to investigate why the headmaster has allowed this problem to occur,Okugamba ssentebe wa'LC1 okunonyeleza lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_vers1,999,Don't know,Don't know,,
q10_1new_vers1,888,Refuse to answer,Refuse to answer,,
q10_1new_2_vers1,1,Find a tutor to instruct your child until the teacher comes back,Nfuna omuyigisa nasomesa omwana okutuusa nga omusomesa akomyewo,,
q10_1new_2_vers1,2,Investigate why the headmaster has allowed this problem to occur in my role as LC1 chairperson,Nandinonyeleza mukitwibwa kyange nga ssentebe wa'LC1 lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_2_vers1,999,Don't know,Don't know,,
q10_1new_2_vers1,888,Refuse to answer,Refuse to answer,,
q10_2new_vers1,1,"Immediately begin organizing a PTA meeting, even if you know this might start some trouble","Mangu ddala okutandika okuteekateeka olukiiko lwa PTA, nebwoba nga omanyi nti kiyinza okutandikawo enkayana/emitawaana",,
q10_2new_vers1,2,Wait another few days to see if the problem corrects itself,Okulindako enaku endala ntono okulaba oba ekizibu kyeetereeza ,,
q10_2new_vers1,999,Don't know,Don't know,,
q10_2new_vers1,888,Refuse to answer,Refuse to answer,,
q10_3new_vers1,1,Ask the headmaster to put your child into a different classroom until the teacher returns,Osaba omukulu we'ssomero okuteeka omwana wo mu'kibiina ekilala okutuusa ng'omusomesa akomyewo,,
q10_3new_vers1,2,Bring it up in the village meeting ,Okukireeta mu lukungaana lw’ekyaalo,,
q10_3new_vers1,999,Don't know,Don't know,,
q10_3new_vers1,888,Refuse to answer,Refuse to answer,,
q10_4new_vers1,1,Assemble a group of parents and confront the teacher,Okutegeka ekibinja kyabazadde nekirumba omusomesa,,
q10_4new_vers1,2,"Send your child to a school in the neighboring village, where the teachers always come to class","Okusindika omwaana  ku ssomero mu kyaalo ekiriranyeewo,abasomesa webatera okujja mu kibiina",,
q10_4new_vers1,999,Don't know,Don't know,,
q10_4new_vers1,888,Refuse to answer,Refuse to answer,,
q10_1new_vers2,1,Wait another few days to see if the problem corrects itself,Okulindako enaku endala ntono okulaba oba ekizibu kyeetereeza ,,
q10_1new_vers2,2,Tell the LC1 chairperson to investigate why the headmaster has allowed this problem to occur,Okugamba ssentebe wa'LC1 okunonyeleza lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_vers2,999,Don't know,Don't know,,
q10_1new_vers2,888,Refuse to answer,Refuse to answer,,
q10_1new_2_vers2,1,Wait another few days to see if the problem corrects itself,Okulindako enaku endala ntono okulaba oba ekizibu kyeetereeza ,,
q10_1new_2_vers2,2,Investigate why the headmaster has allowed this problem to occur in my role as LC1 chairperson,Nandinonyeleza mukitwibwa kyange nga ssentebe wa'LC1 lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_2_vers2,999,Don't know,Don't know,,
q10_1new_2_vers2,888,Refuse to answer,Refuse to answer,,
q10_2new_vers2,1,"Immediately begin organizing a PTA meeting, even if you know this might start some trouble","Mangu ddala okutadika okuteekateeka olukiiko lwa PTA, nebwoba nga omanyi nti kiyinza okutandikawo enkayana",,
q10_2new_vers2,2,"Send your child to a school in the neighboring village, where the teachers always come to class","Okusindika omwaana  ku ssomero mu kyaalo ekiriranyeewo,abasomesa webatera okujja mu kibiina",,
q10_2new_vers2,999,Don't know,Don't know,,
q10_2new_vers2,888,Refuse to answer,Refuse to answer,,
q10_3new_vers2,1,Find a tutor to instruct your child until the teacher comes back,Nfuna omuyigisa nasomesa omwana okutuusa nga omusomesa akomyewo,,
q10_3new_vers2,2,Bring it up in the village meeting ,Okukireeta mu lukungaana lw’ekyaalo,,
q10_3new_vers2,999,Don't know,Don't know,,
q10_3new_vers2,888,Refuse to answer,Refuse to answer,,
q10_4new_vers2,1,Assemble a group of parents and confront the teacher,Okukunga ekibinja kyabazadde nekirumba omusomesa,,
q10_4new_vers2,2,Ask the headmaster to put your child into a different classroom until the teacher returns,Osaba omukulu we'ssomero okuteeka omwana wo mu'kibiina ekilala okutuusa ng'omusomesa akomyewo,,
q10_4new_vers2,999,Don't know,Don't know,,
q10_4new_vers2,888,Refuse to answer,Refuse to answer,,
q10_1new_vers3,1,Ask the headmaster to put your child into a different classroom until the teacher returns,Osaba omukulu we'ssomero okuteeka omwana wo mu'kibiina ekilala okutuusa ng'omusomesa akomyewo,,
q10_1new_vers3,2,Tell the LC1 chairperson to investigate why the headmaster has allowed this problem to occur,Okugamba ssentebe wa'LC1 okunonyeleza lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_vers3,999,Don't know,Don't know,,
q10_1new_vers3,888,Refuse to answer,Refuse to answer,,
q10_1new_2_vers3,1,Ask the headmaster to put your child into a different classroom until the teacher returns,Osaba omukulu we'ssomero okuteeka omwana wo mu'kibiina ekilala okutuusa ng'omusomesa akomyewo,,
q10_1new_2_vers3,2,Investigate why the headmaster has allowed this problem to occur in my role as LC1 chairperson,Nandinonyeleza mukitwibwa kyange nga ssentebe wa'LC1 lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_2_vers3,999,Don't know,Don't know,,
q10_1new_2_vers3,888,Refuse to answer,Refuse to answer,,
q10_2new_vers3,1,"Immediately begin organizing a PTA meeting, even if you know this might start some trouble","Mangu ddala okutadika okuteekateeka olukiiko lwa PTA, nebwoba nga omanyi nti kiyinza okutandikawo enkayana",,
q10_2new_vers3,2,Find a tutor to instruct your child until the teacher comes back,Nfuna omuyigisa nasomesa omwana okutuusa nga omusomesa akomyewo,,
q10_2new_vers3,999,Don't know,Don't know,,
q10_2new_vers3,888,Refuse to answer,Refuse to answer,,
q10_3new_vers3,1,"Send your child to a school in the neighboring village, where the teachers always come to class","Okusindika omwaana  ku ssomero mu kyaalo ekiriranyeewo,abasomesa webatera okujja mu kibiina",,
q10_3new_vers3,2,Bring it up in the village meeting ,Okukireeta mu lukungaana lw’ekyaalo,,
q10_3new_vers3,999,Don't know,Don't know,,
q10_3new_vers3,888,Refuse to answer,Refuse to answer,,
q10_4new_vers3,1,Assemble a group of parents and confront the teacher,Okutegeka ekibinja kyabazadde nekirumba omusomesa,,
q10_4new_vers3,2,Wait another few days to see if the problem corrects itself,Okulindako enaku endala ntono okulaba oba ekizibu kyeetereeza ,,
q10_4new_vers3,999,Don't know,Don't know,,
q10_4new_vers3,888,Refuse to answer,Refuse to answer,,
q10_1new_vers4,1,"Send your child to a school in the neighboring village, where the teachers always come to class","Okusindika omwaana  ku ssomero mu kyaalo ekiriranyeewo,abasomesa webatera okujja mu kibiina",,
q10_1new_vers4,2,Tell the LC1 chairperson to investigate why the headmaster has allowed this problem to occur,Okugamba ssentebe wa'LC1 okunonyeleza lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_vers4,999,Don't know,Don't know,,
q10_1new_vers4,888,Refuse to answer,Refuse to answer,,
q10_1new_2_vers4,1,"Send your child to a school in the neighboring village, where the teachers always come to class","Okusindika omwaana  ku ssomero mu kyaalo ekiriranyeewo,abasomesa webatera okujja mu kibiina",,
q10_1new_2_vers4,2,Investigate why the headmaster has allowed this problem to occur in my role as LC1 chairperson,Nandinonyeleza mukitwibwa kyange nga ssentebe wa'LC1 lwaki omukulu we'someero yakiliza ekizibuu kino okubawo,,
q10_1new_2_vers4,999,Don't know,Don't know,,
q10_1new_2_vers4,888,Refuse to answer,Refuse to answer,,
q10_2new_vers4,1,"Immediately begin organizing a PTA meeting, even if you know this might start some trouble","Mangu ddala okutadika okuteekateeka olukiiko lwa PTA, nebwoba nga omanyi nti kiyinza okutandikawo enkayana",,
q10_2new_vers4,2,Ask the headmaster to put your child into a different classroom until the teacher returns,Osaba omukulu we'ssomero okuteeka omwana wo mu'kibiina ekilala okutuusa ng'omusomesa akomyewo,,
q10_2new_vers4,999,Don't know,Don't know,,
q10_2new_vers4,888,Refuse to answer,Refuse to answer,,
q10_3new_vers4,1,Wait another few days to see if the problem corrects itself,Okulindako enaku endala ntono okulaba oba ekizibu kyeetereeza ,,
q10_3new_vers4,2,Bring it up in the village meeting ,Okukireeta mu lukungaana lw’ekyaalo,,
q10_3new_vers4,999,Don't know,Don't know,,
q10_3new_vers4,888,Refuse to answer,Refuse to answer,,
q10_4new_vers4,1,Assemble a group of parents and confront the teacher,Okutegeka ekibinja kyabazadde nekirumba omusomesa,,
q10_4new_vers4,2,Find a tutor to instruct your child until the teacher comes back,Nfuna omuyigisa nasomesa omwana okutuusa nga omusomesa akomyewo,,
q10_4new_vers4,999,Don't know,Don't know,,
q10_4new_vers4,888,Refuse to answer,Refuse to answer,,
q10_5new,1,Teachers who are not showing up for class need to take their jobs more seriously,Abasomesa abatalabikako mu kibiina balina okutwaala emirimu gy'abwe ng’ekikulu,,
q10_5new,2,Teachers who are not showing up for class likely do not get paid regularly and need to make money in other ways.,Abasomesa abatalabikako mu kibiina kisoboka okuba nga tebasasulwa bulijjo nga kibetagiisa okukola sente mungeri endala ezenjawulo.,,
q10_5new,999,Don't know,Don't know,,
q10_5new,888,Refuse to answer,Refuse to answer,,
q10_3,1,A teacher can never justify being chronically absent from school during teaching hours,Omusomesa tasobola kunyonyola kwebulankanya kusomesa musawa ezokusoma emirundi egyomudiringanwa.,,
q10_3,2,Teachers mostly have good reasons for being absent from school during teaching hours,Abasomesa ebisera ebisinga balina ensonga enambulukufu okwosa kusomero musaawa ezokusooma,,
q10_3,999,Don't know,Don't know,,
q10_3,888,Refuse to answer,Refuse to answer,,
q10_5,1,Parents should call a meeting of the PTA and hold the school accountable for the teacher's absence,Abazadde balina okuyitanga akakiiko kabazadde nebateeka eninga kusomero kulwokwosa kwabasomesa.,,
q10_5,2,Parents’ intervention only leads to conflict and discord. It’s better to leave the management of the school to the administrators,Okwenyigiramu kwabazadde kuleeta buleesi nkayana nakweswaza.kisingako okubirekera akakiiko kesomero.,,
q10_5,999,Don't know,Don't know,,
q10_5,888,Refuse to answer,Refuse to answer,,
